,income_78,edu_year,age,edu_level,income_at_23,ln_income_at_23
11259,5794.166,10,18,Secondary,27077.95,10.206475
11260,25564.67,7,39,Secondary,119471.695,11.690835
11261,25564.67,12,54,Secondary,119471.695,11.690835
11262,3712.049,11,18,Secondary,17347.566,9.761208
11263,25564.67,10,54,Secondary,119471.695,11.690835
11264,25564.67,12,34,Secondary,119471.695,11.690835
11265,25564.67,8,52,Secondary,119471.695,11.690835
11266,25320.84,12,51,Secondary,118332.2,11.681252
11267,7806.829,17,24,Higher Edu,36483.754,10.504622
11268,25564.67,12,36,Secondary,119471.695,11.690835
11269,25564.67,16,28,Post-Secondary,119471.695,11.690835
11270,25564.67,12,41,Secondary,119471.695,11.690835
11271,25564.67,16,44,Post-Secondary,119471.695,11.690835
11272,15368.36,12,19,Secondary,71821.16,11.181934
11273,11273.58,12,18,Secondary,52684.965,10.872086
11274,9365.831,10,17,Secondary,43769.457,10.686691
11275,25564.67,7,41,Secondary,119471.695,11.690835
11276,23832.77,12,44,Secondary,111377.984,11.620685
11277,23153.02,11,33,Secondary,108201.3,11.591748
11278,25564.67,17,34,Higher Edu,119471.695,11.690835
11279,11082.95,18,34,Higher Edu,51794.09,10.855031
11280,12152.82,9,27,Secondary,56793.93,10.947185
11281,24459.33,10,55,Secondary,114306.09,11.646635
11282,8080.209,12,27,Secondary,37761.344,10.5390415
11283,25564.67,12,24,Secondary,119471.695,11.690835
11284,11363.72,12,45,Secondary,53106.215,10.88005
11285,7966.424,10,17,Secondary,37229.59,10.524859
11286,25564.67,14,55,Post-Secondary,119471.695,11.690835
11287,13543.36,12,26,Secondary,63292.36,11.05552
11288,3543.588,12,20,Secondary,16560.295,9.714764
11289,14242.33,10,41,Secondary,66558.86,11.105842
11290,25564.67,12,30,Secondary,119471.695,11.690835
11291,7013.29,14,24,Post-Secondary,32775.297,10.39743
11292,19321.27,9,29,Secondary,90294.336,11.4108305
11293,2355.496,14,26,Post-Secondary,11007.97,9.306375
11294,14141.84,15,23,Post-Secondary,66089.24,11.098762
11295,712.2642,14,21,Post-Secondary,3328.6333,8.110317
11296,15881.13,12,18,Secondary,74217.484,11.214755
11297,8108.286,9,16,Secondary,37892.555,10.54251
11298,21846.71,8,43,Secondary,102096.51,11.533674
11299,8653.567,12,20,Secondary,40440.824,10.607595
11300,8117.152,10,17,Secondary,37933.99,10.543603
11301,6521.207,12,21,Secondary,30475.639,10.324683
11302,25397.69,12,24,Secondary,118691.34,11.684281
11303,10815.48,12,29,Secondary,50544.12,10.830602
11304,25564.67,12,29,Secondary,119471.695,11.690835
11305,15734.83,12,33,Secondary,73533.78,11.205501
11306,25564.67,12,32,Secondary,119471.695,11.690835
11307,16699.79,12,22,Secondary,78043.336,11.265019
11308,25564.67,12,32,Secondary,119471.695,11.690835
11309,24784.43,9,35,Secondary,115825.39,11.659839
11310,25564.67,10,43,Secondary,119471.695,11.690835
11311,25564.67,10,46,Secondary,119471.695,11.690835
11312,22641.73,12,40,Secondary,105811.88,11.569418
11313,14440.34,16,49,Post-Secondary,67484.23,11.119649
11314,25564.67,10,50,Secondary,119471.695,11.690835
11315,5667.081,10,16,Secondary,26484.041,10.184298
11316,12341.97,8,40,Secondary,57677.883,10.962629
11317,25564.67,16,36,Post-Secondary,119471.695,11.690835
11318,23643.63,12,22,Secondary,110494.08,11.612718
11319,2370.273,9,16,Secondary,11077.026,9.312629
11320,3913.02,12,54,Secondary,18286.766,9.813933
11321,14026.58,12,46,Secondary,65550.59,11.090577
11322,25564.67,12,43,Secondary,119471.695,11.690835
11323,5068.602,11,18,Secondary,23687.162,10.072688
11324,2467.803,11,17,Secondary,11532.814,9.352952
11325,13175.41,10,29,Secondary,61572.812,11.027976
11326,25564.67,12,46,Secondary,119471.695,11.690835
11327,25564.67,12,54,Secondary,119471.695,11.690835
11328,12508.96,10,17,Secondary,58458.28,10.9760685
11329,18535.12,8,44,Secondary,86620.41,11.36929
11330,20775.36,12,52,Secondary,97089.75,11.483391
11331,19315.36,10,54,Secondary,90266.71,11.410524
11332,21688.59,14,26,Post-Secondary,101357.56,11.52641
11333,19941.92,12,18,Secondary,93194.83,11.442448
11334,15923.98,12,54,Secondary,74417.74,11.21745
11335,12693.67,10,16,Secondary,59321.49,10.990726
11336,25564.67,17,28,Higher Edu,119471.695,11.690835
11337,24472.63,12,24,Secondary,114368.26,11.647179
11338,25564.67,14,39,Post-Secondary,119471.695,11.690835
11339,25564.67,12,37,Secondary,119471.695,11.690835
11340,25564.67,14,24,Post-Secondary,119471.695,11.690835
11341,16132.34,12,29,Secondary,75391.47,11.23045
11342,2365.84,10,40,Secondary,11056.311,9.310757
11343,25564.67,14,33,Post-Secondary,119471.695,11.690835
11344,10248.03,16,26,Post-Secondary,47892.25,10.776709
11345,25564.67,10,36,Secondary,119471.695,11.690835
11346,16716.04,12,19,Secondary,78119.27,11.265992
11347,20973.37,12,26,Secondary,98015.11,11.492877
11348,21659.04,12,26,Secondary,101219.46,11.525046
11349,7443.309,9,16,Secondary,34784.91,10.456939
11350,18823.28,12,45,Secondary,87967.07,11.384718
11351,21687.12,18,53,Higher Edu,101350.69,11.526342
11352,175.8495,16,33,Post-Secondary,821.7997,6.711497
11353,11145.01,16,47,Post-Secondary,52084.117,10.860616
11354,5631.616,12,18,Secondary,26318.303,10.17802
11355,25564.67,8,33,Secondary,119471.695,11.690835
11356,14892.53,8,41,Secondary,69597.45,11.150483
11357,16504.73,10,16,Secondary,77131.766,11.25327
11358,17273.15,12,27,Secondary,80722.836,11.298777
11359,25564.67,16,21,Post-Secondary,119471.695,11.690835
11360,18665.16,12,40,Secondary,87228.13,11.376283
11361,25564.67,8,48,Secondary,119471.695,11.690835
11362,25564.67,18,32,Higher Edu,119471.695,11.690835
11363,4.43318,12,20,Secondary,20.717636,3.0309854
11364,25564.67,13,42,Post-Secondary,119471.695,11.690835
11365,16792.88,14,20,Post-Secondary,78478.38,11.270578
11366,2696.851,10,16,Secondary,12603.229,9.441709
11367,12974.44,12,26,Secondary,60633.617,11.012605
11368,9102.796,12,53,Secondary,42540.21,10.658205
11369,25564.67,12,23,Secondary,119471.695,11.690835
11370,13063.1,8,43,Secondary,61047.95,11.019415
11371,25564.67,12,23,Secondary,119471.695,11.690835
11372,25564.67,12,29,Secondary,119471.695,11.690835
11373,25564.67,12,39,Secondary,119471.695,11.690835
11374,25564.67,13,46,Post-Secondary,119471.695,11.690835
11375,24041.13,13,32,Post-Secondary,112351.72,11.62939
11376,18957.75,14,28,Post-Secondary,88595.49,11.391836
11377,11474.55,11,27,Secondary,53624.16,10.889755
11378,20964.51,17,28,Higher Edu,97973.71,11.492455
11379,404.8971,4,22,Elementary,1892.2107,7.545501
11380,434.4516,13,29,Post-Secondary,2030.3281,7.6159525
11381,21013.27,12,34,Secondary,98201.58,11.494778
11382,787.6283,12,18,Secondary,3680.8333,8.210895
11383,21722.58,16,45,Post-Secondary,101516.41,11.527976
11384,7879.238,10,17,Secondary,36822.14,10.513855
11385,11487.85,15,22,Post-Secondary,53686.312,10.890913
11386,12596.14,13,48,Post-Secondary,58865.7,10.983014
11387,9361.398,16,27,Post-Secondary,43748.742,10.686218
11388,25564.67,12,32,Secondary,119471.695,11.690835
11389,21268.92,12,48,Secondary,99396.31,11.50687
11390,25564.67,12,35,Secondary,119471.695,11.690835
11391,3321.929,16,41,Post-Secondary,15524.413,9.650169
11392,25564.67,14,30,Post-Secondary,119471.695,11.690835
11393,3379.561,13,45,Post-Secondary,15793.745,9.667369
11394,25564.67,13,37,Post-Secondary,119471.695,11.690835
11395,24413.52,13,30,Post-Secondary,114092.01,11.64476
11396,25564.67,16,31,Post-Secondary,119471.695,11.690835
11397,8807.25,7,52,Secondary,41159.03,10.625198
11398,18264.7,12,25,Secondary,85356.65,11.354593
11399,10369.21,12,38,Secondary,48458.56,10.788465
11400,20388.19,16,23,Post-Secondary,95280.38,11.46458
11401,991.5545,11,18,Secondary,4633.844,8.441142
11402,25564.67,12,37,Secondary,119471.695,11.690835
11403,2911.121,13,21,Post-Secondary,13604.579,9.518162
11404,25564.67,12,27,Secondary,119471.695,11.690835
11405,9784.028,13,21,Post-Secondary,45723.824,10.730374
11406,1214.691,10,17,Secondary,5676.631,8.644114
11407,25564.67,10,41,Secondary,119471.695,11.690835
11408,4515.932,13,48,Post-Secondary,21104.363,9.957235
11409,25564.67,9,52,Secondary,119471.695,11.690835
11410,25564.67,12,32,Secondary,119471.695,11.690835
11411,15564.89,10,32,Secondary,72739.59,11.194641
11412,18684.37,10,32,Secondary,87317.9,11.377311
11413,25564.67,12,35,Secondary,119471.695,11.690835
11414,19330.14,10,47,Secondary,90335.79,11.411289
11415,25564.67,12,37,Secondary,119471.695,11.690835
11416,25498.17,13,33,Post-Secondary,119160.92,11.6882305
11417,17488.89,16,28,Post-Secondary,81731.055,11.31119
11418,25564.67,12,41,Secondary,119471.695,11.690835
11419,25564.67,6,44,Elementary,119471.695,11.690835
11420,25564.67,18,29,Higher Edu,119471.695,11.690835
11421,1691.997,18,26,Higher Edu,7907.231,8.975533
11422,25564.67,18,26,Higher Edu,119471.695,11.690835
11423,25564.67,14,50,Post-Secondary,119471.695,11.690835
11424,25564.67,16,45,Post-Secondary,119471.695,11.690835
11425,12575.45,12,36,Secondary,58769.01,10.98137
11426,19457.23,11,19,Secondary,90929.72,11.417842
11427,25564.67,12,26,Secondary,119471.695,11.690835
11428,25564.67,12,38,Secondary,119471.695,11.690835
11429,15177.73,11,23,Secondary,70930.28,11.169453
11430,97.52995,13,27,Post-Secondary,455.78796,6.122028
11431,25564.67,14,30,Post-Secondary,119471.695,11.690835
11432,4187.877,5,38,Elementary,19571.258,9.881818
11433,23603.73,9,31,Secondary,110307.61,11.611029
11434,25564.67,11,53,Secondary,119471.695,11.690835
11435,25564.67,12,48,Secondary,119471.695,11.690835
11436,14097.51,10,17,Secondary,65882.07,11.095622
11437,22819.05,18,28,Higher Edu,106640.56,11.577219
11438,25564.67,16,29,Post-Secondary,119471.695,11.690835
11439,8786.562,12,28,Secondary,41062.348,10.622847
11440,16393.9,8,48,Secondary,76613.82,11.246532
11441,7574.826,10,16,Secondary,35399.53,10.474454
11442,885.1582,11,26,Secondary,4136.621,8.327635
11443,15081.68,12,37,Secondary,70481.41,11.163104
11444,25564.67,14,32,Post-Secondary,119471.695,11.690835
11445,25564.67,7,23,Secondary,119471.695,11.690835
11446,24624.84,9,46,Secondary,115079.58,11.653379
11447,17714.99,12,20,Secondary,82787.69,11.324035
11448,16005.26,12,19,Secondary,74797.586,11.222541
11449,25564.67,12,28,Secondary,119471.695,11.690835
11450,25564.67,16,27,Post-Secondary,119471.695,11.690835
11451,12344.93,12,19,Secondary,57691.715,10.962869
11452,22477.7,6,42,Elementary,105045.32,11.562147
11453,8087.598,12,20,Secondary,37795.875,10.539955
11454,5467.588,14,26,Post-Secondary,25551.748,10.148461
11455,2491.447,12,23,Secondary,11643.311,9.362487
11456,25564.67,12,28,Secondary,119471.695,11.690835
11457,24283.48,16,35,Post-Secondary,113484.3,11.63942
11458,9306.722,13,28,Post-Secondary,43493.22,10.680361
11459,22759.94,16,27,Post-Secondary,106364.31,11.574625
11460,25564.67,16,28,Post-Secondary,119471.695,11.690835
11461,9213.625,16,25,Post-Secondary,43058.152,10.670307
11462,24382.49,16,29,Post-Secondary,113947.0,11.643489
11463,25564.67,11,29,Secondary,119471.695,11.690835
11464,19726.17,9,50,Secondary,92186.56,11.43157
11465,13815.27,8,40,Secondary,64563.074,11.0753975
11466,25564.67,12,33,Secondary,119471.695,11.690835
11467,14085.69,8,50,Secondary,65826.836,11.094783
11468,25564.67,12,55,Secondary,119471.695,11.690835
11469,25564.67,12,31,Secondary,119471.695,11.690835
11470,21599.93,13,30,Post-Secondary,100943.23,11.522313
11471,23203.26,12,31,Secondary,108436.086,11.593916
11472,23569.74,12,45,Secondary,110148.766,11.609587
11473,8854.538,10,16,Secondary,41380.023,10.630553
11474,25564.67,16,29,Post-Secondary,119471.695,11.690835
11475,13258.16,12,27,Secondary,61959.527,11.034237
11476,6290.682,10,20,Secondary,29398.324,10.288693
11477,8034.399,14,21,Post-Secondary,37547.258,10.533356
11478,23390.93,12,27,Secondary,109313.125,11.601972
11479,25564.67,10,34,Secondary,119471.695,11.690835
11480,20305.44,3,35,Elementary,94893.664,11.460512
11481,19273.99,9,35,Secondary,90073.38,11.4083805
11482,4319.395,16,46,Post-Secondary,20185.883,9.912739
11483,21929.46,16,53,Post-Secondary,102483.23,11.537455
11484,3988.384,15,22,Post-Secondary,18638.965,9.83301
11485,25564.67,12,19,Secondary,119471.695,11.690835
11486,22609.22,13,25,Post-Secondary,105659.96,11.567982
11487,21252.66,5,40,Elementary,99320.33,11.506105
11488,3978.04,10,16,Secondary,18590.625,9.830413
11489,3066.283,16,42,Post-Secondary,14329.699,9.570089
11490,11467.16,12,20,Secondary,53589.625,10.889111
11491,6144.387,10,17,Secondary,28714.643,10.265162
11492,20534.49,16,26,Post-Secondary,95964.09,11.471729
11493,4629.717,16,30,Post-Secondary,21636.113,9.98212
11494,14381.24,16,26,Post-Secondary,67208.03,11.115548
11495,19200.1,12,55,Secondary,89728.07,11.404539
11496,22955.0,5,45,Elementary,107275.89,11.583159
11497,18582.41,6,50,Elementary,86841.414,11.371839
11498,10975.08,14,33,Post-Secondary,51289.98,10.845251
11499,17298.27,17,26,Higher Edu,80840.22,11.30023
11500,12817.8,12,17,Secondary,59901.586,11.000459
11501,8473.284,10,16,Secondary,39598.305,10.586541
11502,15635.82,9,24,Secondary,73071.08,11.199188
11503,18069.64,12,41,Secondary,84445.08,11.343857
11504,10967.69,14,27,Post-Secondary,51255.445,10.844577
11505,14155.14,10,42,Secondary,66151.39,11.099701
11506,3206.667,12,36,Secondary,14985.758,9.614856
11507,12173.51,12,43,Secondary,56890.617,10.948886
11508,11251.41,13,52,Post-Secondary,52581.36,10.870117
11509,19132.13,12,33,Secondary,89410.43,11.400992
11510,23317.05,9,39,Secondary,108967.87,11.598808
11511,15928.41,12,45,Secondary,74438.44,11.217728
11512,25564.67,16,48,Post-Secondary,119471.695,11.690835
11513,2148.614,11,18,Secondary,10041.1455,9.214446
11514,3666.24,14,45,Post-Secondary,17133.486,9.74879
11515,8332.9,16,33,Post-Secondary,38942.25,10.569835
11516,8167.395,13,19,Post-Secondary,38168.79,10.549773
11517,9600.79,12,22,Secondary,44867.492,10.711469
11518,19998.07,12,28,Secondary,93457.234,11.445259
11519,18842.49,12,32,Secondary,88056.85,11.385738
11520,25564.67,16,44,Post-Secondary,119471.695,11.690835
11521,25564.67,10,34,Secondary,119471.695,11.690835
11522,19621.25,8,37,Secondary,91696.234,11.426237
11523,19825.18,12,24,Secondary,92649.266,11.436576
11524,25564.67,12,43,Secondary,119471.695,11.690835
11525,13602.47,7,48,Secondary,63568.594,11.059875
11526,19053.81,11,17,Secondary,89044.414,11.396891
11527,21685.64,16,24,Post-Secondary,101343.78,11.526274
11528,25564.67,12,41,Secondary,119471.695,11.690835
11529,14459.55,12,37,Secondary,67574.0,11.120978
11530,24318.95,14,44,Post-Secondary,113650.055,11.64088
11531,2142.704,12,45,Secondary,10013.526,9.211692
11532,9104.273,10,17,Secondary,42547.117,10.658367
11533,24273.14,16,29,Post-Secondary,113435.98,11.638994
11534,16093.92,11,48,Secondary,75211.92,11.2280655
11535,10561.31,12,30,Secondary,49356.3,10.806821
11536,8198.427,4,50,Elementary,38313.812,10.553566
11537,12959.66,10,21,Secondary,60564.543,11.011465
11538,13704.44,8,50,Secondary,64045.137,11.067344
11539,9552.025,12,26,Secondary,44639.6,10.706377
11540,9082.108,9,19,Secondary,42443.53,10.65593
11541,4303.14,8,16,Secondary,20109.92,9.908969
11542,25564.67,12,46,Secondary,119471.695,11.690835
11543,2590.455,11,17,Secondary,12106.007,9.401457
11544,25564.67,13,27,Post-Secondary,119471.695,11.690835
11545,7854.117,10,17,Secondary,36704.746,10.510661
11546,25564.67,16,29,Post-Secondary,119471.695,11.690835
11547,25564.67,12,32,Secondary,119471.695,11.690835
11548,59.10906,12,43,Secondary,276.2351,5.6212525
11549,11088.86,12,19,Secondary,51821.71,10.855564
11550,25564.67,16,38,Post-Secondary,119471.695,11.690835
11551,1563.435,12,31,Secondary,7306.421,8.896509
11552,1442.261,15,38,Post-Secondary,6740.1367,8.815836
11553,14302.92,12,46,Secondary,66842.016,11.110087
11554,17639.62,16,29,Post-Secondary,82435.45,11.319771
11555,25564.67,12,26,Secondary,119471.695,11.690835
11556,25564.67,12,28,Secondary,119471.695,11.690835
11557,25564.67,14,34,Post-Secondary,119471.695,11.690835
11558,25564.67,16,29,Post-Secondary,119471.695,11.690835
11559,25564.67,16,29,Post-Secondary,119471.695,11.690835
11560,7196.528,12,22,Secondary,33631.625,10.423223
11561,25564.67,12,30,Secondary,119471.695,11.690835
11562,25564.67,12,38,Secondary,119471.695,11.690835
11563,21867.4,12,24,Secondary,102193.195,11.53462
11564,25564.67,8,48,Secondary,119471.695,11.690835
11565,4787.834,12,21,Secondary,22375.045,10.015701
11566,9255.002,13,22,Post-Secondary,43251.52,10.6747875
11567,1318.132,7,50,Secondary,6160.043,8.725839
11568,25564.67,16,29,Post-Secondary,119471.695,11.690835
11569,21206.85,12,51,Secondary,99106.24,11.503948
11570,3076.627,12,39,Secondary,14378.04,9.573458
11571,18895.69,14,22,Post-Secondary,88305.46,11.388557
11572,6002.525,14,21,Post-Secondary,28051.676,10.241804
11573,22211.71,17,29,Higher Edu,103802.27,11.550243
11574,313.278,12,24,Secondary,1464.0461,7.288959
11575,25564.67,12,27,Secondary,119471.695,11.690835
11576,17847.98,11,18,Secondary,83409.195,11.331513
11577,2361.407,12,21,Secondary,11035.593,9.308881
11578,20614.29,12,35,Secondary,96337.016,11.475608
11579,14837.85,11,39,Secondary,69341.914,11.146805
11580,4545.487,16,47,Post-Secondary,21242.48,9.963758
11581,25564.67,12,51,Secondary,119471.695,11.690835
11582,24013.06,12,23,Secondary,112220.54,11.6282215
11583,22754.03,4,30,Elementary,106336.695,11.574366
11584,18214.46,12,19,Secondary,85121.87,11.351839
11585,25564.67,16,39,Post-Secondary,119471.695,11.690835
11586,20037.97,12,54,Secondary,93643.7,11.447252
11587,25051.9,8,36,Secondary,117075.37,11.670573
11588,25564.67,12,32,Secondary,119471.695,11.690835
11589,25564.67,4,46,Elementary,119471.695,11.690835
11590,23192.92,16,25,Post-Secondary,108387.766,11.593471
11591,25564.67,12,37,Secondary,119471.695,11.690835
11592,25564.67,10,40,Secondary,119471.695,11.690835
11593,13558.14,12,28,Secondary,63361.426,11.05661
11594,25564.67,12,34,Secondary,119471.695,11.690835
11595,14663.48,12,18,Secondary,68527.03,11.134984
11596,17893.79,11,19,Secondary,83623.27,11.334077
11597,5900.562,11,25,Secondary,27575.172,10.224671
11598,13583.26,12,19,Secondary,63478.82,11.058461
11599,25564.67,8,41,Secondary,119471.695,11.690835
11600,18292.78,13,20,Post-Secondary,85487.875,11.35613
11601,19995.12,9,31,Secondary,93443.445,11.445111
11602,8368.366,10,35,Secondary,39107.992,10.574082
11603,1990.498,10,42,Secondary,9302.22,9.138008
11604,9540.203,10,19,Secondary,44584.35,10.705138
11605,10283.5,13,24,Post-Secondary,48058.01,10.780164
11606,20838.9,11,39,Secondary,97386.695,11.486444
11607,25564.67,18,46,Higher Edu,119471.695,11.690835
11608,25564.67,17,38,Higher Edu,119471.695,11.690835
11609,25564.67,17,25,Higher Edu,119471.695,11.690835
11610,7503.896,12,25,Secondary,35068.05,10.465046
11611,17206.65,12,27,Secondary,80412.055,11.294919
11612,16705.7,9,16,Secondary,78070.95,11.265373
11613,2388.006,11,18,Secondary,11159.899,9.320083
11614,25564.67,11,49,Secondary,119471.695,11.690835
11615,16968.73,11,36,Secondary,79300.18,11.280995
11616,25564.67,14,26,Post-Secondary,119471.695,11.690835
11617,7013.29,14,46,Post-Secondary,32775.297,10.39743
11618,15879.65,12,20,Secondary,74210.57,11.214662
11619,14481.72,9,20,Secondary,67677.6,11.122511
11620,24951.41,12,28,Secondary,116605.74,11.6665535
11621,4951.862,6,44,Elementary,23141.598,10.049387
11622,11765.66,6,48,Elementary,54984.61,10.914808
11623,15572.28,11,34,Secondary,72774.13,11.195116
11624,2534.301,6,24,Elementary,11843.581,9.379541
11625,11929.69,5,50,Elementary,55751.17,10.928654
11626,4625.284,12,52,Secondary,21615.398,9.981161
11627,789.106,12,33,Secondary,3687.7393,8.212769
11628,15832.36,8,32,Secondary,73989.57,11.211679
11629,25564.67,9,45,Secondary,119471.695,11.690835
11630,2915.555,12,21,Secondary,13625.3,9.519684
11631,20345.34,12,34,Secondary,95080.13,11.462476
11632,4499.677,12,27,Secondary,21028.396,9.9536295
11633,4996.194,12,19,Secondary,23348.775,10.0583
11634,17683.95,7,27,Secondary,82642.625,11.322281
11635,13095.61,14,21,Post-Secondary,61199.883,11.0219
11636,25564.67,12,43,Secondary,119471.695,11.690835
11637,19059.72,12,54,Secondary,89072.03,11.397201
11638,20797.52,12,19,Secondary,97193.31,11.484457
11639,11869.1,8,28,Secondary,55468.01,10.923562
11640,25564.67,12,33,Secondary,119471.695,11.690835
11641,8666.866,12,25,Secondary,40502.977,10.609131
11642,19074.49,13,21,Post-Secondary,89141.055,11.397975
11643,12401.08,12,25,Secondary,57954.125,10.967407
11644,15860.44,10,29,Secondary,74120.8,11.213451
11645,19316.84,14,48,Post-Secondary,90273.63,11.410601
11646,2444.16,12,22,Secondary,11422.323,9.343325
11647,16083.58,14,26,Post-Secondary,75163.6,11.227423
11648,19287.29,12,39,Secondary,90135.53,11.40907
11649,12015.39,11,19,Secondary,56151.67,10.935812
11650,14311.78,12,21,Secondary,66883.42,11.110706
11651,16433.8,13,20,Post-Secondary,76800.29,11.248963
11652,22652.07,12,20,Secondary,105860.21,11.569875
11653,771.3733,8,29,Secondary,3604.8687,8.190041
11654,11518.88,4,54,Elementary,53831.33,10.893611
11655,17342.6,16,27,Post-Secondary,81047.39,11.30279
11656,22783.59,12,51,Secondary,106474.836,11.575664
11657,10635.2,11,17,Secondary,49701.617,10.813793
11658,18176.04,14,37,Post-Secondary,84942.31,11.349728
11659,20054.23,10,32,Secondary,93719.69,11.448064
11660,25564.67,12,27,Secondary,119471.695,11.690835
11661,25564.67,4,49,Elementary,119471.695,11.690835
11662,25564.67,13,35,Post-Secondary,119471.695,11.690835
11663,24760.79,12,55,Secondary,115714.91,11.658885
11664,13428.1,12,24,Secondary,62753.707,11.046973
11665,25564.67,14,26,Post-Secondary,119471.695,11.690835
11666,17933.69,14,29,Post-Secondary,83809.734,11.336305
11667,22987.51,13,26,Post-Secondary,107427.82,11.584575
11668,366.4762,12,18,Secondary,1712.6578,7.4458017
11669,11037.14,6,51,Elementary,51580.004,10.850889
11670,25564.67,16,29,Post-Secondary,119471.695,11.690835
11671,10435.71,9,21,Secondary,48769.336,10.794857
11672,22696.4,9,49,Secondary,106067.375,11.57183
11673,23757.41,12,23,Secondary,111025.805,11.617517
11674,13111.87,12,48,Secondary,61275.867,11.023142
11675,23401.28,12,35,Secondary,109361.49,11.602414
11676,25564.67,8,55,Secondary,119471.695,11.690835
11677,25564.67,15,28,Post-Secondary,119471.695,11.690835
11678,25564.67,12,27,Secondary,119471.695,11.690835
11679,17689.86,16,27,Post-Secondary,82670.24,11.322615
11680,13754.68,9,25,Secondary,64279.918,11.071003
11681,14818.64,14,17,Post-Secondary,69252.13,11.14551
11682,10004.21,10,47,Secondary,46752.8,10.752629
11683,2713.106,8,18,Secondary,12679.192,9.447718
11684,12600.57,7,51,Secondary,58886.406,10.983366
11685,5491.232,6,37,Elementary,25662.244,10.152776
11686,25564.67,7,36,Secondary,119471.695,11.690835
11687,24349.98,13,32,Post-Secondary,113795.07,11.642155
11688,25564.67,12,29,Secondary,119471.695,11.690835
11689,18716.88,12,51,Secondary,87469.836,11.379049
11690,8918.08,12,21,Secondary,41676.977,10.637704
11691,25564.67,18,55,Higher Edu,119471.695,11.690835
11692,17666.22,12,34,Secondary,82559.77,11.321278
11693,25564.67,16,29,Post-Secondary,119471.695,11.690835
11694,2201.813,12,33,Secondary,10289.761,9.238905
11695,25564.67,12,42,Secondary,119471.695,11.690835
11696,25564.67,8,54,Secondary,119471.695,11.690835
11697,25564.67,16,34,Post-Secondary,119471.695,11.690835
11698,25564.67,15,26,Post-Secondary,119471.695,11.690835
11699,13651.24,15,26,Post-Secondary,63796.516,11.063454
11700,25564.67,16,25,Post-Secondary,119471.695,11.690835
11701,25564.67,14,30,Post-Secondary,119471.695,11.690835
11702,22640.25,10,27,Secondary,105804.97,11.569353
11703,12242.96,8,16,Secondary,57215.18,10.954575
11704,8844.194,8,21,Secondary,41331.684,10.629385
11705,25564.67,12,37,Secondary,119471.695,11.690835
11706,11888.31,12,21,Secondary,55557.79,10.9251795
11707,22678.67,13,34,Post-Secondary,105984.516,11.571049
11708,25564.67,14,46,Post-Secondary,119471.695,11.690835
11709,25227.75,11,33,Secondary,117897.164,11.677568
11710,25564.67,12,32,Secondary,119471.695,11.690835
11711,25564.67,12,29,Secondary,119471.695,11.690835
11712,25564.67,12,37,Secondary,119471.695,11.690835
11713,14865.93,9,48,Secondary,69473.14,11.148696
11714,25564.67,12,30,Secondary,119471.695,11.690835
11715,21959.02,12,34,Secondary,102621.37,11.538801
11716,17938.12,8,26,Secondary,83830.44,11.336552
11717,13398.55,11,33,Secondary,62615.613,11.04477
11718,1533.88,12,27,Secondary,7168.301,8.877424
11719,12526.69,9,37,Secondary,58541.14,10.977485
11720,626.5561,11,16,Secondary,2928.0925,7.9821067
11721,12837.01,3,43,Elementary,59991.36,11.001956
11722,6801.975,12,22,Secondary,31787.756,10.366837
11723,16401.29,12,38,Secondary,76648.35,11.246984
11724,25564.67,12,40,Secondary,119471.695,11.690835
11725,11994.71,10,16,Secondary,56055.03,10.93409
11726,12668.55,12,29,Secondary,59204.094,10.988746
11727,25564.67,12,32,Secondary,119471.695,11.690835
11728,12897.6,8,36,Secondary,60274.516,11.006664
11729,25121.35,2,48,Elementary,117399.92,11.673342
11730,16860.86,11,19,Secondary,78796.07,11.274618
11731,7223.127,10,16,Secondary,33755.93,10.426911
11732,15752.57,17,24,Higher Edu,73616.69,11.206627
11733,14248.24,12,25,Secondary,66586.484,11.1062565
11734,21038.39,10,30,Secondary,98318.98,11.495973
11735,25564.67,16,30,Post-Secondary,119471.695,11.690835
11736,25564.67,14,38,Post-Secondary,119471.695,11.690835
11737,25564.67,12,54,Secondary,119471.695,11.690835
11738,7936.869,15,26,Post-Secondary,37091.473,10.521142
11739,21463.98,12,20,Secondary,100307.89,11.516
11740,7605.859,14,21,Post-Secondary,35544.56,10.478542
11741,2550.556,12,32,Secondary,11919.545,9.385935
11742,20666.01,6,47,Elementary,96578.73,11.478114
11743,3824.356,9,19,Secondary,17872.41,9.791014
11744,16998.29,12,24,Secondary,79438.32,11.282736
11745,10969.16,12,24,Secondary,51262.316,10.844711
11746,18628.22,12,21,Secondary,87055.5,11.374301
11747,13092.66,10,35,Secondary,61186.094,11.021675
11748,9293.422,10,21,Secondary,43431.066,10.67893
11749,19777.89,16,30,Post-Secondary,92428.266,11.434188
11750,14644.27,12,54,Secondary,68437.25,11.133673
11751,25564.67,12,27,Secondary,119471.695,11.690835
11752,24992.79,12,23,Secondary,116799.12,11.668211
11753,16860.86,10,33,Secondary,78796.07,11.274618
11754,16999.77,12,32,Secondary,79445.234,11.282824
11755,25564.67,12,27,Secondary,119471.695,11.690835
11756,25564.67,13,35,Post-Secondary,119471.695,11.690835
11757,12306.51,16,33,Post-Secondary,57512.168,10.959752
11758,17491.85,12,25,Secondary,81744.88,11.311358
11759,20571.43,14,42,Post-Secondary,96136.73,11.473527
